Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
PIPR-US,12/31/2020,PIPR-US_12/31/2020,1.330778099,1.147857701,1.487264074
CAR-US,12/31/2020,CAR-US_12/31/2020,1.875483389,1.465907772,2.022317927
ATSG-US,12/31/2020,ATSG-US_12/31/2020,0.777793439,0.833732621,0.732128567
SVC-US,12/31/2020,SVC-US_12/31/2020,1.67461323,0.751018536,2.237096196
MUR-US,12/31/2020,MUR-US_12/31/2020,1.779235415,1.221269961,2.151471694
EPRT-US,12/31/2020,EPRT-US_12/31/2020,1.412106306,0.719843384,1.964403475
WBT-US,12/31/2020,WBT-US_12/31/2020,1.583452,0.878417506,2.000598385
CPK-US,12/31/2020,CPK-US_12/31/2020,1.054011549,1.256639845,0.926023438
ATKR-US,12/31/2020,ATKR-US_12/31/2020,1.304573642,0.799132615,1.607081657
PRAA-US,12/31/2020,PRAA-US_12/31/2020,1.043882671,1.096709881,0.991472791
SWN-US,12/31/2020,SWN-US_12/31/2020,0.25312922,0.707927591,-0.283712582
MTOR-US,12/31/2020,MTOR-US_12/31/2020,1.16990906,0.990825216,1.203208045
WOR-US,12/31/2020,WOR-US_12/31/2020,1.483082601,1.39728342,1.496353275
URBN-US,12/31/2020,URBN-US_12/31/2020,1.236749195,1.144505706,1.206653833
CFFN-US,12/31/2020,CFFN-US_12/31/2020,0.817606445,0.901462702,0.72820269
RVNC-US,12/31/2020,RVNC-US_12/31/2020,1.229879257,0.97093505,1.391961955
HRTX-US,12/31/2020,HRTX-US_12/31/2020,1.012937159,0.77217232,1.222372292
RPAI-US,12/31/2020,RPAI-US_12/31/2020,1.298662247,0.641672328,1.697063499
PJT-US,12/31/2020,PJT-US_12/31/2020,1.15246616,1.102178176,1.264134918
MNR-US,12/31/2020,MNR-US_12/31/2020,1.230103905,1.36295361,1.175786207
PBH-US,12/31/2020,PBH-US_12/31/2020,0.747033092,0.754938618,0.739998226
GTN-US,12/31/2020,GTN-US_12/31/2020,1.686000859,1.799030655,1.664973079
TWNK-US,12/31/2020,TWNK-US_12/31/2020,0.442220854,0.345790465,0.520885643
PRO-US,12/31/2020,PRO-US_12/31/2020,1.308186087,0.946275435,1.533558596
CWK-US,12/31/2020,CWK-US_12/31/2020,1.380653344,1.120229864,1.477292893
WGO-US,12/31/2020,WGO-US_12/31/2020,1.378766274,1.08727654,1.589287061
BGS-US,12/31/2020,BGS-US_12/31/2020,0.503225635,0.697781971,0.456984915
XHR-US,12/31/2020,XHR-US_12/31/2020,1.500010472,1.277339432,1.535664022
TWO-US,12/31/2020,TWO-US_12/31/2020,1.003298317,0.118228063,1.544060484
CELH-US,12/31/2020,CELH-US_12/31/2020,1.127696822,0.716772176,1.470221243
LAUR-US,12/31/2020,LAUR-US_12/31/2020,1.225265429,0.702279744,1.602974504
GSHD-US,12/31/2020,GSHD-US_12/31/2020,1.025659112,1.033333899,1.036005604
CXP-US,12/31/2020,CXP-US_12/31/2020,1.495800426,1.373216624,1.607440835
BIG-US,12/31/2020,BIG-US_12/31/2020,1.415919977,1.642651837,1.313538656
BCC-US,12/31/2020,BCC-US_12/31/2020,1.351422227,1.316267109,1.345494626
MFA-US,12/31/2020,MFA-US_12/31/2020,0.803531329,-0.467056888,1.368606309
DEA-US,12/31/2020,DEA-US_12/31/2020,0.726036475,0.770031493,0.688477114
ARI-US,12/31/2020,ARI-US_12/31/2020,1.297544856,0.441632522,1.932064099
IRWD-US,12/31/2020,IRWD-US_12/31/2020,0.661808787,0.485078599,0.751088816
LILAK-US,12/31/2020,LILAK-US_12/31/2020,1.396547149,1.188614497,1.508452277
SILK-US,12/31/2020,SILK-US_12/31/2020,1.146458103,1.029411467,1.190118379
CNS-US,12/31/2020,CNS-US_12/31/2020,1.542072048,1.606265778,1.4845774
OSIS-US,12/31/2020,OSIS-US_12/31/2020,0.806026541,0.651582544,0.894351673
TRMK-US,12/31/2020,TRMK-US_12/31/2020,1.028622376,1.174690869,0.868636662
DRH-US,12/31/2020,DRH-US_12/31/2020,1.518252972,0.888957366,1.872422706
OTTR-US,12/31/2020,OTTR-US_12/31/2020,1.264157503,1.274438588,1.30953068
SC-US,12/31/2020,SC-US_12/31/2020,1.439718305,1.352328024,1.510256958
BLMN-US,12/31/2020,BLMN-US_12/31/2020,1.857230236,1.509599384,2.11997891
MNRO-US,12/31/2020,MNRO-US_12/31/2020,0.999967398,1.155219821,0.838181297
BDC-US,12/31/2020,BDC-US_12/31/2020,1.187811275,1.13186906,1.148527035
JELD-US,12/31/2020,JELD-US_12/31/2020,1.843157911,1.741111152,1.857751046
AMWD-US,12/31/2020,AMWD-US_12/31/2020,1.783668625,1.725343722,1.841697241
KAMN-US,12/31/2020,KAMN-US_12/31/2020,1.437923825,1.292084217,1.513086432
FIT-US,12/31/2020,FIT-US_12/31/2020,0.229971587,0.287881231,0.200046105
HMN-US,12/31/2020,HMN-US_12/31/2020,1.067233642,1.139922191,1.022279227
RRR-US,12/31/2020,RRR-US_12/31/2020,1.904905372,1.29846298,2.299749268
SEAS-US,12/31/2020,SEAS-US_12/31/2020,1.415242768,1.008359189,1.627907364
NWBI-US,12/31/2020,NWBI-US_12/31/2020,0.911185786,0.901695408,0.864728943
EHTH-US,12/31/2020,EHTH-US_12/31/2020,0.955654245,0.953672619,0.950285159
DOMO-US,12/31/2020,DOMO-US_12/31/2020,1.478112173,1.258693173,1.677547133
BANR-US,12/31/2020,BANR-US_12/31/2020,1.441614612,1.596690926,1.30437489
SONO-US,12/31/2020,SONO-US_12/31/2020,0.773914398,0.543334981,0.926803818
AMKR-US,12/31/2020,AMKR-US_12/31/2020,1.480853258,1.492774825,1.397253311
SASR-US,12/31/2020,SASR-US_12/31/2020,1.146342472,1.054358107,1.157021339
NTB-US,12/31/2020,NTB-US_12/31/2020,1.361048732,1.410491163,1.330969482
RPAY-US,12/31/2020,RPAY-US_12/31/2020,1.19049076,1.234105688,1.225101188
ENDP-US,12/31/2020,ENDP-US_12/31/2020,1.258970276,0.895960373,1.636737206
CSII-US,12/31/2020,CSII-US_12/31/2020,0.830918413,0.900107146,0.684695432
SBH-US,12/31/2020,SBH-US_12/31/2020,1.26918925,1.249853874,1.229733351
TUP-US,12/31/2020,TUP-US_12/31/2020,1.372129493,0.909741003,1.541936932
VICR-US,12/31/2020,VICR-US_12/31/2020,1.309235116,1.511558961,1.117506499
GNL-US,12/31/2020,GNL-US_12/31/2020,1.434097101,1.260478491,1.552131969
IMVT-US,12/31/2020,IMVT-US_12/31/2020,0.863831433,0.626152537,0.968067023
HLIO-US,12/31/2020,HLIO-US_12/31/2020,1.234294279,1.366458264,1.125310984
SSTK-US,12/31/2020,SSTK-US_12/31/2020,0.58098008,0.49644696,0.661508301
CYRX-US,12/31/2020,CYRX-US_12/31/2020,0.760897741,0.543945518,0.825851322
CAKE-US,12/31/2020,CAKE-US_12/31/2020,1.656864578,1.50713194,1.709250436
KALU-US,12/31/2020,KALU-US_12/31/2020,1.312472749,1.236553809,1.328962197
EGOV-US,12/31/2020,EGOV-US_12/31/2020,0.589577167,0.641285467,0.526896703
WDR-US,12/31/2020,WDR-US_12/31/2020,0.939609892,0.9770968,0.91207776
FFBC-US,12/31/2020,FFBC-US_12/31/2020,1.331141998,1.248728324,1.36900366
MODV-US,12/31/2020,MODV-US_12/31/2020,0.779406427,0.685483343,0.856492072
CALX-US,12/31/2020,CALX-US_12/31/2020,1.070189548,0.94373247,1.170541914
PMT-US,12/31/2020,PMT-US_12/31/2020,1.302600096,0.492937475,1.862702169
IGT-US,12/31/2020,IGT-US_12/31/2020,1.728676791,1.419583966,1.806711183
USPH-US,12/31/2020,USPH-US_12/31/2020,1.474197517,1.261284709,1.655666799
OMI-US,12/31/2020,OMI-US_12/31/2020,0.663518759,0.572443109,0.584896923
TRS-US,12/31/2020,TRS-US_12/31/2020,0.913768335,0.96114882,0.846810778
COHU-US,12/31/2020,COHU-US_12/31/2020,1.481815113,1.370061022,1.563087791
MAC-US,12/31/2020,MAC-US_12/31/2020,1.42825119,0.770000656,1.880726567
CENTA-US,12/31/2020,CENTA-US_12/31/2020,0.723450651,0.886948155,0.562619161
ODP-US,12/31/2020,ODP-US_12/31/2020,1.287101706,1.199035966,1.277256761
KRTX-US,12/31/2020,KRTX-US_12/31/2020,1.017547372,0.837566817,1.167726977
LMND-US,12/31/2020,LMND-US_12/31/2020,#N/A,#N/A,#N/A
RGNX-US,12/31/2020,RGNX-US_12/31/2020,1.212650602,0.920740603,1.396477536
HRI-US,12/31/2020,HRI-US_12/31/2020,1.873052783,1.702986125,1.92684061
CVCO-US,12/31/2020,CVCO-US_12/31/2020,1.368913392,1.150926041,1.533076458
SRNE-US,12/31/2020,SRNE-US_12/31/2020,0.46081541,-0.090821718,0.472054599
VCEL-US,12/31/2020,VCEL-US_12/31/2020,1.146097997,0.869845334,1.338757763
INFN-US,12/31/2020,INFN-US_12/31/2020,1.135083272,0.941433155,1.193738981
SKY-US,12/31/2020,SKY-US_12/31/2020,1.283582584,1.002757282,1.445987622
AVYA-US,12/31/2020,AVYA-US_12/31/2020,1.535893614,1.53453342,1.691773745
WABC-US,12/31/2020,WABC-US_12/31/2020,0.923142517,1.097912096,0.78007738
TROX-US,12/31/2020,TROX-US_12/31/2020,1.777732757,1.715756117,1.710891772
SWTX-US,12/31/2020,SWTX-US_12/31/2020,0.926333074,0.574847109,1.287173731
RLGY-US,12/31/2020,RLGY-US_12/31/2020,1.598977818,0.973717906,2.035440849
SMCI-US,12/31/2020,SMCI-US_12/31/2020,1.121016933,0.949979141,1.267903899
CSWI-US,12/31/2020,CSWI-US_12/31/2020,0.98798254,1.148651634,0.852420555
MGRC-US,12/31/2020,MGRC-US_12/31/2020,1.226983126,1.277988845,1.18507815
RVMD-US,12/31/2020,RVMD-US_12/31/2020,#N/A,#N/A,#N/A
TPIC-US,12/31/2020,TPIC-US_12/31/2020,1.349929593,1.121322432,1.560057113
HSC-US,12/31/2020,HSC-US_12/31/2020,1.588829705,1.187498178,1.790281289
FOCS-US,12/31/2020,FOCS-US_12/31/2020,1.35235099,1.175400344,1.512824662
AXNX-US,12/31/2020,AXNX-US_12/31/2020,1.033809879,0.678770063,1.28277626
ADUS-US,12/31/2020,ADUS-US_12/31/2020,0.784095868,0.805990713,0.750100428
VIR-US,12/31/2020,VIR-US_12/31/2020,-0.05084227,0.710128178,-0.532955988
HNI-US,12/31/2020,HNI-US_12/31/2020,1.248353604,1.052742353,1.378816828
SITC-US,12/31/2020,SITC-US_12/31/2020,1.519997174,1.17933779,1.809838444
PATK-US,12/31/2020,PATK-US_12/31/2020,1.787752513,1.826436648,1.768253055
MBUU-US,12/31/2020,MBUU-US_12/31/2020,1.118505041,0.898734925,1.209807218
PHR-US,12/31/2020,PHR-US_12/31/2020,0.819509293,0.418906008,1.109364096
LOB-US,12/31/2020,LOB-US_12/31/2020,1.347088539,1.272575171,1.335586222
YEXT-US,12/31/2020,YEXT-US_12/31/2020,1.102177288,1.02790071,1.159130989
ZNTL-US,12/31/2020,ZNTL-US_12/31/2020,#N/A,#N/A,#N/A
PNTG-US,12/31/2020,PNTG-US_12/31/2020,1.514173559,1.175694235,1.646952791
MLAB-US,12/31/2020,MLAB-US_12/31/2020,0.668846952,0.562339377,0.698891468
NWN-US,12/31/2020,NWN-US_12/31/2020,1.190114145,1.314386082,1.121886547
TOWN-US,12/31/2020,TOWN-US_12/31/2020,1.16855602,1.216878486,1.102868038
VRTU-US,12/31/2020,VRTU-US_12/31/2020,1.089769851,0.881585224,1.257717217
KAI-US,12/31/2020,KAI-US_12/31/2020,1.138195146,0.978581138,1.220767427
OPK-US,12/31/2020,OPK-US_12/31/2020,0.975777339,1.20845908,0.826251905
LNN-US,12/31/2020,LNN-US_12/31/2020,0.872326859,0.858430597,0.864456761
CATM-US,12/31/2020,CATM-US_12/31/2020,1.293575265,0.985628918,1.452204732
ABR-US,12/31/2020,ABR-US_12/31/2020,1.284621419,0.965178212,1.502650457
ALLO-US,12/31/2020,ALLO-US_12/31/2020,0.958580501,0.758783324,1.06532213
CVA-US,12/31/2020,CVA-US_12/31/2020,1.278170976,1.118961441,1.358603001
UE-US,12/31/2020,UE-US_12/31/2020,1.343184549,1.114795804,1.497667798
SWCH-US,12/31/2020,SWCH-US_12/31/2020,0.728008187,0.721154688,0.741856194
CMPR-US,12/31/2020,CMPR-US_12/31/2020,1.712050359,1.749790095,1.710917792
EXPI-US,12/31/2020,EXPI-US_12/31/2020,1.064007693,1.120437698,0.974892321
VVNT-US,12/31/2020,VVNT-US_12/31/2020,1.20301271,0.752422841,1.78128068
CRS-US,12/31/2020,CRS-US_12/31/2020,1.652416754,1.442147607,1.72210579
HTLF-US,12/31/2020,HTLF-US_12/31/2020,1.360837611,1.359362728,1.34977436
SBCF-US,12/31/2020,SBCF-US_12/31/2020,1.325253027,1.33905402,1.268789826
ROIC-US,12/31/2020,ROIC-US_12/31/2020,1.306021412,1.074883296,1.425838912
NPO-US,12/31/2020,NPO-US_12/31/2020,1.429604525,1.578162619,1.31319644
VIRT-US,12/31/2020,VIRT-US_12/31/2020,0.138568696,0.146399876,0.160139741
REYN-US,12/31/2020,REYN-US_12/31/2020,#N/A,#N/A,#N/A
VBTX-US,12/31/2020,VBTX-US_12/31/2020,1.429403654,1.242093214,1.571274438
LGND-US,12/31/2020,LGND-US_12/31/2020,1.074194865,0.941678067,1.249015623
EGBN-US,12/31/2020,EGBN-US_12/31/2020,1.15497468,1.072466526,1.157628584
AR-US,12/31/2020,AR-US_12/31/2020,1.115519815,1.344037337,0.911224002
SPCE-US,12/31/2020,SPCE-US_12/31/2020,1.407738254,1.322144019,1.50477156
LTC-US,12/31/2020,LTC-US_12/31/2020,1.322706869,1.154128791,1.494968137
ILPT-US,12/31/2020,ILPT-US_12/31/2020,1.060741053,0.916328522,1.139197574
VRTS-US,12/31/2020,VRTS-US_12/31/2020,1.36015034,1.354815487,1.34134985
GOLF-US,12/31/2020,GOLF-US_12/31/2020,0.87029811,0.990901301,0.820307408
MRSN-US,12/31/2020,MRSN-US_12/31/2020,1.194087727,1.144600946,1.172112788
KN-US,12/31/2020,KN-US_12/31/2020,0.868946867,0.800463699,0.899834809
JRVR-US,12/31/2020,JRVR-US_12/31/2020,0.893419326,0.883030577,0.861734936
VGR-US,12/31/2020,VGR-US_12/31/2020,0.665926985,0.634102887,0.661763394
SAFE-US,12/31/2020,SAFE-US_12/31/2020,1.229831563,1.279916782,1.214326015
HCAT-US,12/31/2020,HCAT-US_12/31/2020,0.805563748,0.597053457,1.037962917
AMRC-US,12/31/2020,AMRC-US_12/31/2020,1.107604487,1.140874752,1.087400856
SBGI-US,12/31/2020,SBGI-US_12/31/2020,1.181498595,0.744836486,1.434272989
RRC-US,12/31/2020,RRC-US_12/31/2020,1.062612783,1.680954764,0.602942483
INOV-US,12/31/2020,INOV-US_12/31/2020,0.902863621,0.76183688,1.052580364
PRFT-US,12/31/2020,PRFT-US_12/31/2020,1.238356783,0.953589894,1.415398315
TBIO-US,12/31/2020,TBIO-US_12/31/2020,0.455959999,0.676235187,0.174727154
CSGS-US,12/31/2020,CSGS-US_12/31/2020,0.651916191,0.709654205,0.56979753
VSTO-US,12/31/2020,VSTO-US_12/31/2020,0.670145156,0.747679486,0.477935405
PRK-US,12/31/2020,PRK-US_12/31/2020,0.960760273,1.135259005,0.806188228
CYTK-US,12/31/2020,CYTK-US_12/31/2020,0.844266007,0.782278166,0.85488908
BOOT-US,12/31/2020,BOOT-US_12/31/2020,1.422490261,1.02198918,1.655327082
NBTB-US,12/31/2020,NBTB-US_12/31/2020,0.993934828,1.079062515,0.864699231
MCY-US,12/31/2020,MCY-US_12/31/2020,0.912457961,0.993684368,0.87780787
COKE-US,12/31/2020,COKE-US_12/31/2020,0.842474014,0.902420404,0.740577672
ANF-US,12/31/2020,ANF-US_12/31/2020,1.274412033,1.177301569,1.244796875
MSEX-US,12/31/2020,MSEX-US_12/31/2020,0.939755193,0.953222244,0.910832343
MCRB-US,12/31/2020,MCRB-US_12/31/2020,0.996511969,0.532076911,0.827124537
DDD-US,12/31/2020,DDD-US_12/31/2020,1.321926594,1.253308859,1.336355682
PFS-US,12/31/2020,PFS-US_12/31/2020,1.268951771,1.169966387,1.370889744
CBZ-US,12/31/2020,CBZ-US_12/31/2020,0.971025231,0.880933532,1.057352644
RLAY-US,12/31/2020,RLAY-US_12/31/2020,#N/A,#N/A,#N/A
ARGO-US,12/31/2020,ARGO-US_12/31/2020,0.92874651,0.659246894,1.044712362
ESRT-US,12/31/2020,ESRT-US_12/31/2020,1.181720024,0.928713398,1.26898439
ICFI-US,12/31/2020,ICFI-US_12/31/2020,0.851225106,0.545471371,1.055134876
RIG-US,12/31/2020,RIG-US_12/31/2020,2.057204302,1.895115039,2.133048747
MYGN-US,12/31/2020,MYGN-US_12/31/2020,1.270858727,0.939999968,1.414603481
AAT-US,12/31/2020,AAT-US_12/31/2020,1.286091587,1.03228063,1.494288923
EPAC-US,12/31/2020,EPAC-US_12/31/2020,1.156412205,1.096160198,1.183018415
GVA-US,12/31/2020,GVA-US_12/31/2020,1.035439925,0.746444249,1.177690336
JOE-US,12/31/2020,JOE-US_12/31/2020,0.955784529,0.94690215,0.903126348
LASR-US,12/31/2020,LASR-US_12/31/2020,1.342730041,1.287961671,1.358618239
AAWW-US,12/31/2020,AAWW-US_12/31/2020,0.86342348,0.984954531,0.721550897
MEI-US,12/31/2020,MEI-US_12/31/2020,1.107938052,1.122547695,1.069907826
IMGN-US,12/31/2020,IMGN-US_12/31/2020,1.286322547,1.007583825,1.510959807
NTGR-US,12/31/2020,NTGR-US_12/31/2020,0.849043967,0.80639422,0.805933695
DRNA-US,12/31/2020,DRNA-US_12/31/2020,0.856113815,0.659566122,0.985323123
YMAB-US,12/31/2020,YMAB-US_12/31/2020,1.124221066,0.96524169,1.216084377
TBK-US,12/31/2020,TBK-US_12/31/2020,1.454634321,1.379769525,1.459179932
BRMK-US,12/31/2020,BRMK-US_12/31/2020,1.094248913,0.792865355,1.347125155
SYKE-US,12/31/2020,SYKE-US_12/31/2020,1.041502107,0.892942288,1.105595453
SIG-US,12/31/2020,SIG-US_12/31/2020,1.984894377,1.430872454,2.26884516
TTGT-US,12/31/2020,TTGT-US_12/31/2020,0.87633743,0.794343135,0.904742813
BGCP-US,12/31/2020,BGCP-US_12/31/2020,1.290783514,1.018754484,1.447188245
ASTE-US,12/31/2020,ASTE-US_12/31/2020,0.890738354,0.869234834,0.820037049
LESL-US,12/31/2020,LESL-US_12/31/2020,#N/A,#N/A,#N/A
MODN-US,12/31/2020,MODN-US_12/31/2020,1.027041494,0.789152241,1.212654962
AKR-US,12/31/2020,AKR-US_12/31/2020,1.101917954,0.716126681,1.325519009
BCRX-US,12/31/2020,BCRX-US_12/31/2020,1.189922671,0.831666202,1.520014295
NYMT-US,12/31/2020,NYMT-US_12/31/2020,1.19193061,0.207849604,1.877693043
BRP-US,12/31/2020,BRP-US_12/31/2020,0.891307838,0.641936474,1.00177493
INO-US,12/31/2020,INO-US_12/31/2020,-0.385498258,-0.245001004,-0.452524027
ALEX-US,12/31/2020,ALEX-US_12/31/2020,1.453807386,1.253985279,1.582518093
SCS-US,12/31/2020,SCS-US_12/31/2020,1.083169177,0.639356131,1.359391316
CLNE-US,12/31/2020,CLNE-US_12/31/2020,1.756966772,1.938338006,1.662745405
HURN-US,12/31/2020,HURN-US_12/31/2020,1.016847378,0.788176726,1.175246684
GMS-US,12/31/2020,GMS-US_12/31/2020,1.540425536,1.297975763,1.644550032
ECPG-US,12/31/2020,ECPG-US_12/31/2020,1.153716658,1.556420074,0.816910901
TTEC-US,12/31/2020,TTEC-US_12/31/2020,1.173725691,1.071527084,1.187851934
AIR-US,12/31/2020,AIR-US_12/31/2020,1.636000915,1.021359173,1.980186174
MTDR-US,12/31/2020,MTDR-US_12/31/2020,2.268946168,1.915515188,2.527896008
EB-US,12/31/2020,EB-US_12/31/2020,1.304430522,0.895120195,1.460493247
CASH-US,12/31/2020,CASH-US_12/31/2020,1.374771442,0.988190934,1.5723101
GWB-US,12/31/2020,GWB-US_12/31/2020,1.471219338,1.536709024,1.328664964
TVTX-US,12/31/2020,TVTX-US_12/31/2020,0.901694203,0.72759702,1.017878324
CORE-US,12/31/2020,CORE-US_12/31/2020,0.758169983,0.941774009,0.589856582
GCP-US,12/31/2020,GCP-US_12/31/2020,1.26955504,1.433814933,1.101251861
PLUS-US,12/31/2020,PLUS-US_12/31/2020,1.165765783,1.097838006,1.232643037
PBI-US,12/31/2020,PBI-US_12/31/2020,1.333630934,1.439422917,1.084521798
IRT-US,12/31/2020,IRT-US_12/31/2020,1.208818148,1.150723894,1.269560761
SPT-US,12/31/2020,SPT-US_12/31/2020,0.912618283,0.747775397,1.018873928
TTMI-US,12/31/2020,TTMI-US_12/31/2020,1.115631092,1.128484485,1.095796185
SRRK-US,12/31/2020,SRRK-US_12/31/2020,0.481509748,0.741466979,0.395394799
ALG-US,12/31/2020,ALG-US_12/31/2020,1.072140739,0.979416158,1.109311669
ECOL-US,12/31/2020,ECOL-US_12/31/2020,0.937915273,0.63762052,1.130370143
SUPN-US,12/31/2020,SUPN-US_12/31/2020,0.666317597,0.584554083,0.629901223
ADT-US,12/31/2020,ADT-US_12/31/2020,0.969460277,0.843695906,0.917721542
STC-US,12/31/2020,STC-US_12/31/2020,1.104049356,0.964194848,1.257509269
WHD-US,12/31/2020,WHD-US_12/31/2020,1.342148877,0.983230335,1.487690748
FCF-US,12/31/2020,FCF-US_12/31/2020,1.146837629,1.110707015,1.103509218
FOE-US,12/31/2020,FOE-US_12/31/2020,1.165614729,1.184959313,1.040942912
VCRA-US,12/31/2020,VCRA-US_12/31/2020,0.426340291,0.392541254,0.468235928
TNC-US,12/31/2020,TNC-US_12/31/2020,1.147778737,1.237273439,1.080204065
HCC-US,12/31/2020,HCC-US_12/31/2020,0.991979942,1.042616638,0.837353679
UVV-US,12/31/2020,UVV-US_12/31/2020,0.690405115,0.711119113,0.72727467
MHO-US,12/31/2020,MHO-US_12/31/2020,1.68757425,1.36326841,1.936503364
KPTI-US,12/31/2020,KPTI-US_12/31/2020,1.355187974,1.438164645,1.28540069
LKFN-US,12/31/2020,LKFN-US_12/31/2020,1.010845586,1.129903817,0.89041977
PAR-US,12/31/2020,PAR-US_12/31/2020,1.549662327,1.260123121,1.814758158
AZZ-US,12/31/2020,AZZ-US_12/31/2020,1.051419591,0.804983179,1.171776269
GLUU-US,12/31/2020,GLUU-US_12/31/2020,0.557022112,0.359353272,0.782447085
DLX-US,12/31/2020,DLX-US_12/31/2020,1.211760468,1.156134442,1.182991614
MTRN-US,12/31/2020,MTRN-US_12/31/2020,1.159870874,1.032155962,1.20076645
ZUO-US,12/31/2020,ZUO-US_12/31/2020,0.86748177,0.444038617,1.125194497
PRIM-US,12/31/2020,PRIM-US_12/31/2020,1.291800514,1.284698726,1.333823527
OCUL-US,12/31/2020,OCUL-US_12/31/2020,1.16709638,1.123673726,1.2859034
ATRA-US,12/31/2020,ATRA-US_12/31/2020,1.213249721,0.915769209,1.42071632
NNI-US,12/31/2020,NNI-US_12/31/2020,0.922159343,0.920442274,0.897241002
STBA-US,12/31/2020,STBA-US_12/31/2020,1.092039545,1.064784974,1.025136202
DK-US,12/31/2020,DK-US_12/31/2020,1.422373825,1.248231401,1.391668289
CNA-US,12/31/2020,CNA-US_12/31/2020,1.085143423,1.012366047,1.152940427
CALM-US,12/31/2020,CALM-US_12/31/2020,0.411940322,0.622697712,0.234711189
HOPE-US,12/31/2020,HOPE-US_12/31/2020,1.178523344,1.08894879,1.203327123
RCUS-US,12/31/2020,RCUS-US_12/31/2020,1.068338326,0.867997756,1.2090573
GRWG-US,12/31/2020,GRWG-US_12/31/2020,1.20493117,0.829325863,1.553090844
INSG-US,12/31/2020,INSG-US_12/31/2020,1.204822366,1.40374939,1.141203458
MIK-US,12/31/2020,MIK-US_12/31/2020,1.901498763,2.062158309,1.713045724
EIDX-US,12/31/2020,EIDX-US_12/31/2020,1.059558826,1.167803288,0.929851959
WIRE-US,12/31/2020,WIRE-US_12/31/2020,0.971999428,1.018768105,0.889301744
AMWL-US,12/31/2020,AMWL-US_12/31/2020,#N/A,#N/A,#N/A
MTSC-US,12/31/2020,MTSC-US_12/31/2020,1.46310905,1.06917679,1.778795328
KRG-US,12/31/2020,KRG-US_12/31/2020,1.563288257,1.386976578,1.70577679
SWM-US,12/31/2020,SWM-US_12/31/2020,1.033376534,1.261183984,0.856396987
TGH-US,12/31/2020,TGH-US_12/31/2020,1.003542403,1.180005037,0.874771016
ELF-US,12/31/2020,ELF-US_12/31/2020,0.999635856,0.651851253,1.227480242
SNDR-US,12/31/2020,SNDR-US_12/31/2020,0.614975772,0.665667407,0.55311752
IPAR-US,12/31/2020,IPAR-US_12/31/2020,1.351616873,1.425430664,1.278529943
AROC-US,12/31/2020,AROC-US_12/31/2020,1.361109146,0.857607469,1.654587193
GBX-US,12/31/2020,GBX-US_12/31/2020,1.320452443,1.26679804,1.353768653
SAFT-US,12/31/2020,SAFT-US_12/31/2020,0.876751928,0.963858018,0.806564792
NMRK-US,12/31/2020,NMRK-US_12/31/2020,1.76888909,1.217967318,2.040285825
MDGL-US,12/31/2020,MDGL-US_12/31/2020,0.759533586,0.640267911,0.804200199
SATS-US,12/31/2020,SATS-US_12/31/2020,0.880422765,0.747149094,0.909654143
CCS-US,12/31/2020,CCS-US_12/31/2020,1.625679376,1.207494699,1.963188173
PGTI-US,12/31/2020,PGTI-US_12/31/2020,1.386112405,1.174210562,1.544728753
CLI-US,12/31/2020,CLI-US_12/31/2020,1.062687386,1.030885184,1.08327183
OXM-US,12/31/2020,OXM-US_12/31/2020,1.097363814,0.890806395,1.193700461
BUSE-US,12/31/2020,BUSE-US_12/31/2020,1.233002876,1.207355098,1.237439475
SLP-US,12/31/2020,SLP-US_12/31/2020,0.686224469,0.749134264,0.62314857
EIG-US,12/31/2020,EIG-US_12/31/2020,0.726341845,0.726625577,0.72693104
PGNY-US,12/31/2020,PGNY-US_12/31/2020,1.341651078,1.527672943,1.2714495
ZGNX-US,12/31/2020,ZGNX-US_12/31/2020,0.939269744,0.856311704,0.933945496
PRA-US,12/31/2020,PRA-US_12/31/2020,0.999499273,0.877533966,0.96316439
PLAY-US,12/31/2020,PLAY-US_12/31/2020,2.173174046,1.560917349,2.629373334
BLI-US,12/31/2020,BLI-US_12/31/2020,#N/A,#N/A,#N/A
FARO-US,12/31/2020,FARO-US_12/31/2020,1.044113766,0.999036473,1.073422977
CLR-US,12/31/2020,CLR-US_12/31/2020,1.812543333,1.639347796,1.872956448
RAVN-US,12/31/2020,RAVN-US_12/31/2020,1.090238695,0.763945803,1.317048975
GEF-US,12/31/2020,GEF-US_12/31/2020,1.202660099,1.322985162,1.079539394
DRQ-US,12/31/2020,DRQ-US_12/31/2020,1.084974511,1.106901232,0.971585153
LMNX-US,12/31/2020,LMNX-US_12/31/2020,0.570166711,0.829218185,0.444248932
PPC-US,12/31/2020,PPC-US_12/31/2020,0.904596492,0.80196389,1.011730015
PTEN-US,12/31/2020,PTEN-US_12/31/2020,1.713173452,1.561182012,1.82376677
CDXS-US,12/31/2020,CDXS-US_12/31/2020,1.079059554,1.073678013,1.091066165
BRKL-US,12/31/2020,BRKL-US_12/31/2020,1.053428883,1.041465049,1.006988663
WNC-US,12/31/2020,WNC-US_12/31/2020,0.995114836,0.94710781,0.920382106
GEO-US,12/31/2020,GEO-US_12/31/2020,1.093702588,1.104613125,0.996959882
OPI-US,12/31/2020,OPI-US_12/31/2020,1.270154659,1.092355743,1.41858307
CHRS-US,12/31/2020,CHRS-US_12/31/2020,1.01384566,0.868229484,1.12576573
