Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
SBRA-US,12/31/2021,SBRA-US_12/31/2021,0.953496343,0.834064803,1.217797796
CVCO-US,12/31/2021,CVCO-US_12/31/2021,1.334238849,1.353485011,1.1982343
WIRE-US,12/31/2021,WIRE-US_12/31/2021,1.208371226,1.527578765,1.081157696
APAM-US,12/31/2021,APAM-US_12/31/2021,1.972737976,1.707182962,2.12698052
CVLT-US,12/31/2021,CVLT-US_12/31/2021,1.379519388,1.748152834,1.083137325
OTTR-US,12/31/2021,OTTR-US_12/31/2021,0.774270098,0.788319224,0.818732746
DDD-US,12/31/2021,DDD-US_12/31/2021,2.719292281,3.700556975,1.644518252
ESGR-US,12/31/2021,ESGR-US_12/31/2021,0.944700464,1.126378116,0.865641349
ACA-US,12/31/2021,ACA-US_12/31/2021,1.629047714,1.276234441,1.98551998
MGY-US,12/31/2021,MGY-US_12/31/2021,1.657927466,1.714385589,1.531026522
AVA-US,12/31/2021,AVA-US_12/31/2021,0.374516706,0.343090704,0.378268642
UNIT-US,12/31/2021,UNIT-US_12/31/2021,0.855784175,0.791568627,0.915671279
EVTC-US,12/31/2021,EVTC-US_12/31/2021,0.900994811,0.780512952,0.976128109
VIRT-US,12/31/2021,VIRT-US_12/31/2021,0.235726738,0.295955443,-0.021510962
NMRK-US,12/31/2021,NMRK-US_12/31/2021,1.709105689,1.962228041,1.655709255
BCC-US,12/31/2021,BCC-US_12/31/2021,1.678212329,1.835186951,1.618153651
FBC-US,12/31/2021,FBC-US_12/31/2021,1.015630337,0.804534434,1.26445925
IGT-US,12/31/2021,IGT-US_12/31/2021,1.691935306,1.790747373,1.565390882
PDCO-US,12/31/2021,PDCO-US_12/31/2021,0.859565448,0.751081849,0.958082866
ANF-US,12/31/2021,ANF-US_12/31/2021,1.41444318,1.23147637,1.494395189
HP-US,12/31/2021,HP-US_12/31/2021,1.426224773,1.629055067,1.137400844
DOOR-US,12/31/2021,DOOR-US_12/31/2021,1.751608461,1.692596622,1.679892251
NWS-US,12/31/2021,NWS-US_12/31/2021,0.986616549,1.129587829,0.791851564
SSTK-US,12/31/2021,SSTK-US_12/31/2021,1.52564445,1.4082611,1.474570387
BDC-US,12/31/2021,BDC-US_12/31/2021,1.319107546,1.540990929,0.921153115
IOVA-US,12/31/2021,IOVA-US_12/31/2021,1.672861421,1.840435796,1.466370766
UNF-US,12/31/2021,UNF-US_12/31/2021,0.598380125,0.625655799,0.629733993
CVAC-US,12/31/2021,CVAC-US_12/31/2021,1.140474795,1.405189436,0.445786786
SANM-US,12/31/2021,SANM-US_12/31/2021,1.182020714,1.357919888,1.021346146
BDN-US,12/31/2021,BDN-US_12/31/2021,0.91618905,0.833837858,1.003659735
MED-US,12/31/2021,MED-US_12/31/2021,1.333327787,1.112377046,1.507336448
CVBF-US,12/31/2021,CVBF-US_12/31/2021,0.842043377,0.9103541,0.831904147
CYRX-US,12/31/2021,CYRX-US_12/31/2021,1.676362984,1.639278846,1.464595348
KTOS-US,12/31/2021,KTOS-US_12/31/2021,1.368619017,0.975854468,1.771236969
FMBI-US,12/31/2021,FMBI-US_12/31/2021,0.82736319,0.906340229,0.801203483
MNTV-US,12/31/2021,MNTV-US_12/31/2021,1.233545747,1.429833123,1.149328493
KAI-US,12/31/2021,KAI-US_12/31/2021,0.994965562,1.18388145,0.940273392
WLL-US,12/31/2021,WLL-US_12/31/2021,1.355772818,1.396401036,1.37304463
YELP-US,12/31/2021,YELP-US_12/31/2021,1.368240044,1.448740418,1.022165964
MTX-US,12/31/2021,MTX-US_12/31/2021,1.267925563,1.359555339,1.158952807
RUSHA-US,12/31/2021,RUSHA-US_12/31/2021,1.045235905,1.111289122,1.075727125
AIN-US,12/31/2021,AIN-US_12/31/2021,1.278988436,1.348103676,1.241679168
LPSN-US,12/31/2021,LPSN-US_12/31/2021,1.339795432,1.378414391,1.491254059
VGR-US,12/31/2021,VGR-US_12/31/2021,0.969713244,1.213763297,0.897549035
GMS-US,12/31/2021,GMS-US_12/31/2021,1.84769191,1.872600619,1.685087171
ARCB-US,12/31/2021,ARCB-US_12/31/2021,1.542446075,2.021394912,1.070851687
JWN-US,12/31/2021,JWN-US_12/31/2021,1.316692669,1.001605342,1.676279426
AMRC-US,12/31/2021,AMRC-US_12/31/2021,2.150893652,1.765114967,2.582494615
MDP-US,12/31/2021,MDP-US_12/31/2021,0.591025382,1.029885899,0.083856439
SASR-US,12/31/2021,SASR-US_12/31/2021,1.063266773,1.086659416,1.124269039
NUS-US,12/31/2021,NUS-US_12/31/2021,0.85912426,1.007986528,0.83278652
DDS-US,12/31/2021,DDS-US_12/31/2021,1.93574896,1.406963366,2.276345442
JW.A-US,12/31/2021,JW.A-US_12/31/2021,0.764027896,0.85433989,0.784753591
EPC-US,12/31/2021,EPC-US_12/31/2021,0.734931749,0.53463536,0.886102134
AMKR-US,12/31/2021,AMKR-US_12/31/2021,2.131801522,1.983827893,2.107616498
LPRO-US,12/31/2021,LPRO-US_12/31/2021,1.680292662,1.56382876,1.771864332
OAS-US,12/31/2021,OAS-US_12/31/2021,0.938960247,0.973659152,0.954064431
BRC-US,12/31/2021,BRC-US_12/31/2021,0.858615747,0.883268591,0.745437209
ALGT-US,12/31/2021,ALGT-US_12/31/2021,1.519120731,1.441668544,1.695959749
WSFS-US,12/31/2021,WSFS-US_12/31/2021,0.914976707,0.862925106,0.990870451
PLXS-US,12/31/2021,PLXS-US_12/31/2021,1.12226954,1.490387074,0.77630373
MWA-US,12/31/2021,MWA-US_12/31/2021,1.171659833,1.114388994,1.131315584
MGNI-US,12/31/2021,MGNI-US_12/31/2021,2.564633935,2.101612723,3.101372662
TROX-US,12/31/2021,TROX-US_12/31/2021,1.539558952,1.456714661,1.558585289
AXNX-US,12/31/2021,AXNX-US_12/31/2021,1.12087128,1.195566354,1.149823454
COLB-US,12/31/2021,COLB-US_12/31/2021,1.228791461,1.162441582,1.264506357
GO-US,12/31/2021,GO-US_12/31/2021,0.521209753,0.415286725,0.778346696
ACLS-US,12/31/2021,ACLS-US_12/31/2021,2.625421571,2.944644231,2.2458897
SITC-US,12/31/2021,SITC-US_12/31/2021,1.151309594,1.045573532,1.271207662
IBOC-US,12/31/2021,IBOC-US_12/31/2021,1.171929602,1.190964518,1.191444037
NEU-US,12/31/2021,NEU-US_12/31/2021,0.528172816,0.555530702,0.557766222
GSHD-US,12/31/2021,GSHD-US_12/31/2021,1.064975702,0.67940914,1.395913585
SKIN-US,12/31/2021,SKIN-US_12/31/2021,1.452635488,1.271521077,1.790787714
SABR-US,12/31/2021,SABR-US_12/31/2021,1.655040342,1.519497366,1.873136447
FOUR-US,12/31/2021,FOUR-US_12/31/2021,1.80408184,1.921367951,1.627323885
SJI-US,12/31/2021,SJI-US_12/31/2021,0.290165515,0.34174301,0.285981532
UCTT-US,12/31/2021,UCTT-US_12/31/2021,2.501798431,3.12302217,2.045712433
ABR-US,12/31/2021,ABR-US_12/31/2021,1.025225332,0.829054458,1.362325731
CXP-US,12/31/2021,CXP-US_12/31/2021,0.372426604,0.452827558,0.312407934
HTH-US,12/31/2021,HTH-US_12/31/2021,1.027621693,1.163242142,1.010573791
IRT-US,12/31/2021,IRT-US_12/31/2021,0.780458604,0.708657259,0.827436054
LGND-US,12/31/2021,LGND-US_12/31/2021,1.100225686,1.451194785,0.558587209
GHC-US,12/31/2021,GHC-US_12/31/2021,0.669276397,0.595892684,0.782393874
DRNA-US,12/31/2021,DRNA-US_12/31/2021,1.085951491,1.271905345,0.724700813
PCRX-US,12/31/2021,PCRX-US_12/31/2021,0.967695765,1.084631382,0.884016873
MGLN-US,12/31/2021,MGLN-US_12/31/2021,-0.108626651,-0.002172436,-0.252017545
CERT-US,12/31/2021,CERT-US_12/31/2021,1.378583363,0.606914801,1.870450774
OM-US,12/31/2021,OM-US_12/31/2021,0.851965767,0.682374343,1.282855167
PDM-US,12/31/2021,PDM-US_12/31/2021,0.861677306,0.680969286,1.048019304
EDIT-US,12/31/2021,EDIT-US_12/31/2021,1.896026603,1.722467353,1.776193374
WRE-US,12/31/2021,WRE-US_12/31/2021,0.567892155,0.471180619,0.64570986
EGHT-US,12/31/2021,EGHT-US_12/31/2021,1.242940452,0.89726499,1.610503272
CVA-US,12/31/2021,CVA-US_12/31/2021,0.497758842,0.514989796,0.517442665
AAWW-US,12/31/2021,AAWW-US_12/31/2021,0.895936604,0.838339836,1.039546652
CORT-US,12/31/2021,CORT-US_12/31/2021,0.659104372,0.857313041,0.614607647
IDCC-US,12/31/2021,IDCC-US_12/31/2021,1.140511282,1.152956858,1.048720741
SHO-US,12/31/2021,SHO-US_12/31/2021,1.264477052,0.987017313,1.514914348
NHI-US,12/31/2021,NHI-US_12/31/2021,0.70458777,0.719225767,0.828587016
URBN-US,12/31/2021,URBN-US_12/31/2021,1.090061611,0.821223663,1.151885634
NTCT-US,12/31/2021,NTCT-US_12/31/2021,1.222665721,1.256936733,1.013583256
FFBC-US,12/31/2021,FFBC-US_12/31/2021,1.147865606,1.295489326,1.118406123
RETA-US,12/31/2021,RETA-US_12/31/2021,0.954929997,0.30900676,1.819196746
WWE-US,12/31/2021,WWE-US_12/31/2021,0.663316065,0.619274592,0.805107367
BBBY-US,12/31/2021,BBBY-US_12/31/2021,0.155541705,-0.760617137,0.167095667
EXPI-US,12/31/2021,EXPI-US_12/31/2021,2.895977451,2.644436129,3.370280737
CPK-US,12/31/2021,CPK-US_12/31/2021,0.445295167,0.487905539,0.427928047
AGIO-US,12/31/2021,AGIO-US_12/31/2021,0.704422575,0.69145686,0.727358795
EVH-US,12/31/2021,EVH-US_12/31/2021,1.166603104,1.160011281,1.163518065
OCDX-US,12/31/2021,OCDX-US_12/31/2021,#N/A,#N/A,#N/A
PFSI-US,12/31/2021,PFSI-US_12/31/2021,1.043052964,1.00639503,1.090794972
CPA-US,12/31/2021,CPA-US_12/31/2021,1.241132872,1.037972699,1.492052698
ROCK-US,12/31/2021,ROCK-US_12/31/2021,1.347946862,1.029506923,1.568551501
RNST-US,12/31/2021,RNST-US_12/31/2021,0.913318153,0.975789418,0.866956458
CWK-US,12/31/2021,CWK-US_12/31/2021,1.314701471,1.487791972,1.131269508
RLJ-US,12/31/2021,RLJ-US_12/31/2021,1.441014871,1.096016006,1.758953496
JJSF-US,12/31/2021,JJSF-US_12/31/2021,0.623630544,0.552693993,0.717778268
IHRT-US,12/31/2021,IHRT-US_12/31/2021,0.865875063,0.823434926,0.901117153
FRME-US,12/31/2021,FRME-US_12/31/2021,1.113313101,1.167949684,1.110180102
WGO-US,12/31/2021,WGO-US_12/31/2021,0.878756925,0.822441431,0.766564965
ZUO-US,12/31/2021,ZUO-US_12/31/2021,1.588787242,1.544539875,1.53195974
IRBT-US,12/31/2021,IRBT-US_12/31/2021,0.482525212,0.62325537,-0.090854936
TWNK-US,12/31/2021,TWNK-US_12/31/2021,0.493486804,0.623265479,0.414217885
APPF-US,12/31/2021,APPF-US_12/31/2021,1.127908715,1.171150216,1.132717615
ARI-US,12/31/2021,ARI-US_12/31/2021,1.173197589,1.151150924,1.243935705
SKYW-US,12/31/2021,SKYW-US_12/31/2021,1.454412288,1.057424875,1.773533975
BCRX-US,12/31/2021,BCRX-US_12/31/2021,1.747431093,2.445277822,1.506065348
PRGS-US,12/31/2021,PRGS-US_12/31/2021,1.202399598,1.110231449,1.288347757
TTGT-US,12/31/2021,TTGT-US_12/31/2021,2.129621806,2.386470188,1.7623504
ACAD-US,12/31/2021,ACAD-US_12/31/2021,0.271726336,-0.249580693,0.760159125
BIGC-US,12/31/2021,BIGC-US_12/31/2021,1.814563237,1.554662142,1.837659894
MNR-US,12/31/2021,MNR-US_12/31/2021,0.343661968,0.327286005,0.292160531
KN-US,12/31/2021,KN-US_12/31/2021,0.959767602,1.040246582,0.793080299
MYRG-US,12/31/2021,MYRG-US_12/31/2021,1.65195788,1.620821733,1.626666949
CNS-US,12/31/2021,CNS-US_12/31/2021,1.256191191,1.19145998,1.485421321
SHC-US,12/31/2021,SHC-US_12/31/2021,1.098356006,1.06703677,1.108269365
CASH-US,12/31/2021,CASH-US_12/31/2021,1.091970827,1.055354183,1.188232564
DCT-US,12/31/2021,DCT-US_12/31/2021,0.933679127,0.725599919,1.233221299
BANR-US,12/31/2021,BANR-US_12/31/2021,1.220543211,1.228612951,1.263876776
SPWR-US,12/31/2021,SPWR-US_12/31/2021,2.035158532,1.370231236,2.4629035
KAR-US,12/31/2021,KAR-US_12/31/2021,1.106651013,1.060118531,0.881858366
TRN-US,12/31/2021,TRN-US_12/31/2021,1.177521796,1.131536678,1.062627445
SBH-US,12/31/2021,SBH-US_12/31/2021,1.468310081,1.422994589,1.325639764
RCUS-US,12/31/2021,RCUS-US_12/31/2021,1.61593662,1.989949193,1.166146663
CDLX-US,12/31/2021,CDLX-US_12/31/2021,1.911743298,1.865777409,1.952969398
VRRM-US,12/31/2021,VRRM-US_12/31/2021,1.278203828,1.456991757,1.224437208
WSBC-US,12/31/2021,WSBC-US_12/31/2021,1.120439192,1.192012914,1.093761164
SAVA-US,12/31/2021,SAVA-US_12/31/2021,3.105442516,4.070251362,1.739910394
EAF-US,12/31/2021,EAF-US_12/31/2021,1.584743148,1.411972983,1.707014904
MOG.A-US,12/31/2021,MOG.A-US_12/31/2021,1.257984869,1.285854259,1.157605591
ODP-US,12/31/2021,ODP-US_12/31/2021,1.456453254,1.512440995,1.365723653
ESE-US,12/31/2021,ESE-US_12/31/2021,1.022447151,0.925526333,1.267698014
CVET-US,12/31/2021,CVET-US_12/31/2021,1.478376827,1.084627387,1.80344766
WAFD-US,12/31/2021,WAFD-US_12/31/2021,0.90526462,0.879660312,0.928213961
GWB-US,12/31/2021,GWB-US_12/31/2021,1.087139419,1.313848524,1.053250921
SAVE-US,12/31/2021,SAVE-US_12/31/2021,1.415681631,1.287725917,1.667439433
JELD-US,12/31/2021,JELD-US_12/31/2021,2.025689427,1.864004245,2.102786819
NKLA-US,12/31/2021,NKLA-US_12/31/2021,0.596979767,0.167503196,0.759264621
CDNA-US,12/31/2021,CDNA-US_12/31/2021,2.167476963,2.588582553,1.894412191
NPO-US,12/31/2021,NPO-US_12/31/2021,1.231987935,1.314512214,1.145741038
GVA-US,12/31/2021,GVA-US_12/31/2021,1.461993367,1.497633982,1.30279051
GDOT-US,12/31/2021,GDOT-US_12/31/2021,1.212282058,1.095315147,1.213472895
VIR-US,12/31/2021,VIR-US_12/31/2021,0.118405615,0.906492406,-0.100019226
EGBN-US,12/31/2021,EGBN-US_12/31/2021,0.917159156,0.981598673,0.846908498
IOSP-US,12/31/2021,IOSP-US_12/31/2021,1.084042981,1.013549246,1.207814961
UI-US,12/31/2021,UI-US_12/31/2021,0.987994792,1.507948724,0.221162336
GKOS-US,12/31/2021,GKOS-US_12/31/2021,1.149775261,0.954976246,1.519123266
VRTS-US,12/31/2021,VRTS-US_12/31/2021,1.810043231,1.706878339,1.892424602
B-US,12/31/2021,B-US_12/31/2021,1.215361721,0.970426414,1.347557836
PRAA-US,12/31/2021,PRAA-US_12/31/2021,0.422086991,0.236636938,0.439782567
CPE-US,12/31/2021,CPE-US_12/31/2021,2.130436617,2.505745871,1.847711067
LMND-US,12/31/2021,LMND-US_12/31/2021,2.075626383,1.638315742,2.439249906
GNW-US,12/31/2021,GNW-US_12/31/2021,1.753683302,1.578941925,2.002642438
SAGE-US,12/31/2021,SAGE-US_12/31/2021,1.337617473,1.324161379,1.243551178
TRIL-CA,12/31/2021,TRIL-CA_12/31/2021,#N/A,#N/A,#N/A
CSTM-US,12/31/2021,CSTM-US_12/31/2021,1.441527061,1.428006872,1.440526535
TOWN-US,12/31/2021,TOWN-US_12/31/2021,1.024181876,1.021733188,1.079798792
UE-US,12/31/2021,UE-US_12/31/2021,1.114684583,1.104467567,1.149585576
CTRE-US,12/31/2021,CTRE-US_12/31/2021,0.804972466,0.814198929,0.865913859
LNTH-US,12/31/2021,LNTH-US_12/31/2021,0.899770398,1.014731417,0.730324544
XNCR-US,12/31/2021,XNCR-US_12/31/2021,1.009254028,1.158180418,0.942862993
CENTA-US,12/31/2021,CENTA-US_12/31/2021,0.931358977,1.126971064,0.789619027
EBS-US,12/31/2021,EBS-US_12/31/2021,0.963318236,0.93275706,0.765198604
COMM-US,12/31/2021,COMM-US_12/31/2021,1.384421103,1.421291546,1.168375768
STC-US,12/31/2021,STC-US_12/31/2021,1.113945459,1.097030272,1.147120131
MSEX-US,12/31/2021,MSEX-US_12/31/2021,0.559167923,0.710085037,0.732441148
HCAT-US,12/31/2021,HCAT-US_12/31/2021,0.955503354,0.821471771,1.153222168
CDMO-US,12/31/2021,CDMO-US_12/31/2021,1.133046673,1.541556294,0.783261566
REGI-US,12/31/2021,REGI-US_12/31/2021,1.627166854,1.726074753,1.659661582
PFS-US,12/31/2021,PFS-US_12/31/2021,0.87549121,1.019707964,0.726718629
AKR-US,12/31/2021,AKR-US_12/31/2021,1.110149199,0.875727983,1.213512509
MDRX-US,12/31/2021,MDRX-US_12/31/2021,0.644354635,0.692551825,0.595819848
TRMK-US,12/31/2021,TRMK-US_12/31/2021,1.056790487,1.047212799,1.071010705
MFA-US,12/31/2021,MFA-US_12/31/2021,1.135073886,1.137261381,1.294520824
ROIC-US,12/31/2021,ROIC-US_12/31/2021,0.851187252,0.831811029,0.853069065
RAVN-US,12/31/2021,RAVN-US_12/31/2021,1.392578185,1.842296857,1.152703341
TDS-US,12/31/2021,TDS-US_12/31/2021,0.902363283,1.030444923,0.720317523
NTB-US,12/31/2021,NTB-US_12/31/2021,0.863968509,0.84228987,0.85558951
GOLF-US,12/31/2021,GOLF-US_12/31/2021,1.109858929,1.239719336,0.852099428
BGS-US,12/31/2021,BGS-US_12/31/2021,0.086232184,-0.027329349,0.03597644
ECPG-US,12/31/2021,ECPG-US_12/31/2021,0.626295513,0.71104323,0.459576911
ONEM-US,12/31/2021,ONEM-US_12/31/2021,1.335986733,1.23357489,1.391511124
CCS-US,12/31/2021,CCS-US_12/31/2021,2.01802565,2.104560639,1.8607329
EPAY-US,12/31/2021,EPAY-US_12/31/2021,1.108110811,1.442250024,0.873579798
FLGT-US,12/31/2021,FLGT-US_12/31/2021,0.639497554,1.366643487,-0.24620334
CBZ-US,12/31/2021,CBZ-US_12/31/2021,0.882829392,1.017664659,0.821137236
SJW-US,12/31/2021,SJW-US_12/31/2021,0.513804133,0.405039122,0.733299514
THS-US,12/31/2021,THS-US_12/31/2021,0.055659186,0.134220886,0.140499037
MD-US,12/31/2021,MD-US_12/31/2021,0.600089097,0.748694765,0.211816774
XPER-US,12/31/2021,XPER-US_12/31/2021,1.116574425,0.992720306,1.282394929
EVRI-US,12/31/2021,EVRI-US_12/31/2021,1.838114192,1.844260234,1.867771997
DRH-US,12/31/2021,DRH-US_12/31/2021,1.609708114,1.247904034,1.914539353
OI-US,12/31/2021,OI-US_12/31/2021,1.422969582,1.573103491,1.227696109
NKTR-US,12/31/2021,NKTR-US_12/31/2021,0.762891795,1.05110108,0.537198394
DOMO-US,12/31/2021,DOMO-US_12/31/2021,2.244541034,2.281836977,2.207631374
FCPT-US,12/31/2021,FCPT-US_12/31/2021,0.8901461,0.867562143,0.988994073
ETWO-US,12/31/2021,ETWO-US_12/31/2021,1.504849481,1.689007069,1.493781321
CWH-US,12/31/2021,CWH-US_12/31/2021,1.49483851,1.334063456,1.679005117
PJT-US,12/31/2021,PJT-US_12/31/2021,1.133177582,1.223745148,1.187638868
ATI-US,12/31/2021,ATI-US_12/31/2021,1.671721104,1.643404693,1.565996825
MANT-US,12/31/2021,MANT-US_12/31/2021,0.637920359,0.608192177,0.639957419
MAXR-US,12/31/2021,MAXR-US_12/31/2021,2.229573209,2.071124926,2.579677569
RLGY-US,12/31/2021,RLGY-US_12/31/2021,1.930506138,2.141902704,1.878159513
NSTG-US,12/31/2021,NSTG-US_12/31/2021,1.780941436,1.46450654,1.994190861
TSE-US,12/31/2021,TSE-US_12/31/2021,1.559200995,1.551344048,1.522082124
PLTK-US,12/31/2021,PLTK-US_12/31/2021,#N/A,#N/A,#N/A
XHR-US,12/31/2021,XHR-US_12/31/2021,1.108651986,0.946423495,1.160150992
MNRO-US,12/31/2021,MNRO-US_12/31/2021,0.959819393,1.030407706,0.854474216
TVTX-US,12/31/2021,TVTX-US_12/31/2021,0.91830101,0.931872627,1.092899259
CDXS-US,12/31/2021,CDXS-US_12/31/2021,1.9007254,2.081715202,1.856490393
SWTX-US,12/31/2021,SWTX-US_12/31/2021,1.485170849,1.504613256,1.524208941
WOR-US,12/31/2021,WOR-US_12/31/2021,1.16396966,1.224158034,1.0635882
AVAV-US,12/31/2021,AVAV-US_12/31/2021,0.989137914,0.647430505,1.347318536
ICFI-US,12/31/2021,ICFI-US_12/31/2021,0.876857716,0.872265293,0.987630278
RKT-US,12/31/2021,RKT-US_12/31/2021,0.67024822,0.409164725,0.873620331
TPTX-US,12/31/2021,TPTX-US_12/31/2021,1.332197233,1.39342233,1.233946326
CCXI-US,12/31/2021,CCXI-US_12/31/2021,1.153110414,0.905371005,1.74099273
VBTX-US,12/31/2021,VBTX-US_12/31/2021,1.270195407,1.308754859,1.265856734
MYGN-US,12/31/2021,MYGN-US_12/31/2021,1.517843831,2.034357369,1.012641378
SKT-US,12/31/2021,SKT-US_12/31/2021,0.763836568,0.302108697,1.100302019
JACK-US,12/31/2021,JACK-US_12/31/2021,1.033803117,1.034051549,1.144574962
PRK-US,12/31/2021,PRK-US_12/31/2021,0.962488935,1.032893601,1.009180391
CSWI-US,12/31/2021,CSWI-US_12/31/2021,1.239001997,1.328659775,1.255721767
NWBI-US,12/31/2021,NWBI-US_12/31/2021,0.657086984,0.614948808,0.746022126
VRM-US,12/31/2021,VRM-US_12/31/2021,1.906230514,1.666096454,2.328011362
HNI-US,12/31/2021,HNI-US_12/31/2021,1.134254808,1.207938275,1.115600714
SDGR-US,12/31/2021,SDGR-US_12/31/2021,2.042769818,1.818618951,2.405801324
FOE-US,12/31/2021,FOE-US_12/31/2021,0.412629332,0.660762595,0.281975683
MGRC-US,12/31/2021,MGRC-US_12/31/2021,0.924096676,1.03851512,0.797587513
LILAK-US,12/31/2021,LILAK-US_12/31/2021,1.363119622,1.486557241,1.245645118
STEP-US,12/31/2021,STEP-US_12/31/2021,1.031884882,0.977131163,1.205099479
NXRT-US,12/31/2021,NXRT-US_12/31/2021,0.797077487,0.855336564,0.728514582
MTOR-US,12/31/2021,MTOR-US_12/31/2021,1.418209504,1.091252789,1.718636699
GBT-US,12/31/2021,GBT-US_12/31/2021,0.870604861,1.00691836,0.741440737
HTLF-US,12/31/2021,HTLF-US_12/31/2021,1.117526179,1.142661726,1.252842662
CNK-US,12/31/2021,CNK-US_12/31/2021,1.271113311,1.30813951,1.237367824
RLAY-US,12/31/2021,RLAY-US_12/31/2021,1.06174476,1.056088213,1.173812198
LNN-US,12/31/2021,LNN-US_12/31/2021,1.229452718,1.283164464,1.184853658
PATK-US,12/31/2021,PATK-US_12/31/2021,1.036771327,0.867351847,1.04762152
SBCF-US,12/31/2021,SBCF-US_12/31/2021,1.085420383,1.139621067,1.104904684
SNBR-US,12/31/2021,SNBR-US_12/31/2021,1.020136403,0.946295247,0.960179805
DVAX-US,12/31/2021,DVAX-US_12/31/2021,2.160374013,2.764175117,1.452724811
CAKE-US,12/31/2021,CAKE-US_12/31/2021,0.859600102,0.60818058,0.811598355
FROG-US,12/31/2021,FROG-US_12/31/2021,1.18256974,1.046176895,1.48701455
CMP-US,12/31/2021,CMP-US_12/31/2021,1.133616944,1.041746022,1.173131875
MSGE-US,12/31/2021,MSGE-US_12/31/2021,1.341263398,1.212064847,1.471067332
LGF.B-US,12/31/2021,LGF.B-US_12/31/2021,0.719618323,0.867487846,0.546096067
ARGO-US,12/31/2021,ARGO-US_12/31/2021,0.761547447,0.68665783,0.801561039
MCFE-US,12/31/2021,MCFE-US_12/31/2021,0.652623655,0.834846981,0.370225315
PRTA-US,12/31/2021,PRTA-US_12/31/2021,1.658229035,1.720828174,1.648871985
CFFN-US,12/31/2021,CFFN-US_12/31/2021,0.544159939,0.517941803,0.59079721
SFIX-US,12/31/2021,SFIX-US_12/31/2021,0.863380697,0.377633129,1.247275971
OXM-US,12/31/2021,OXM-US_12/31/2021,1.413344371,1.424297836,1.366185801
TWOU-US,12/31/2021,TWOU-US_12/31/2021,1.469409936,1.418590785,1.50352227
VCRA-US,12/31/2021,VCRA-US_12/31/2021,0.639265947,0.796683022,0.309691229
WHD-US,12/31/2021,WHD-US_12/31/2021,1.374843438,1.508200985,1.194642558
JAMF-US,12/31/2021,JAMF-US_12/31/2021,0.938339977,1.048604216,0.914856419
NMIH-US,12/31/2021,NMIH-US_12/31/2021,1.259494436,1.176218489,1.464106344
VRTV-US,12/31/2021,VRTV-US_12/31/2021,1.709990405,2.595078589,0.737285223
AVYA-US,12/31/2021,AVYA-US_12/31/2021,1.447324886,1.408118657,1.685122317
GTN-US,12/31/2021,GTN-US_12/31/2021,1.056992172,1.050990569,1.147494469
INT-US,12/31/2021,INT-US_12/31/2021,1.169802655,1.231607955,1.170751628
ALEX-US,12/31/2021,ALEX-US_12/31/2021,0.958832121,1.001897806,1.063604496
OSIS-US,12/31/2021,OSIS-US_12/31/2021,0.599710564,0.631289409,0.58003617
IRWD-US,12/31/2021,IRWD-US_12/31/2021,0.722497265,1.092710694,0.343387064
RILY-US,12/31/2021,RILY-US_12/31/2021,0.931895301,0.678537412,0.936046793
AAT-US,12/31/2021,AAT-US_12/31/2021,0.930380298,0.88826797,0.951652149
BAND-US,12/31/2021,BAND-US_12/31/2021,0.752494121,0.264003185,0.981894783
LZB-US,12/31/2021,LZB-US_12/31/2021,1.143672184,0.831418705,1.251985062
VCEL-US,12/31/2021,VCEL-US_12/31/2021,1.547000376,1.882914423,1.28949097
ENTA-US,12/31/2021,ENTA-US_12/31/2021,0.4937523,0.802126125,-0.050751523
BSIG-US,12/31/2021,BSIG-US_12/31/2021,1.421144333,1.314664419,1.547023373
SHYF-US,12/31/2021,SHYF-US_12/31/2021,1.521237168,1.591433861,1.375825019
BLMN-US,12/31/2021,BLMN-US_12/31/2021,1.439306802,1.395255171,1.48102822
RVMD-US,12/31/2021,RVMD-US_12/31/2021,1.303395138,1.68075193,0.759371202
TWO-US,12/31/2021,TWO-US_12/31/2021,0.869486923,0.694602185,1.147773523
MTRN-US,12/31/2021,MTRN-US_12/31/2021,1.19054555,1.275867467,0.956958257
PRCH-US,12/31/2021,PRCH-US_12/31/2021,1.659573866,1.537864855,1.782812934
MODV-US,12/31/2021,MODV-US_12/31/2021,1.117699544,1.156330505,0.856264835
COUR-US,12/31/2021,COUR-US_12/31/2021,#N/A,#N/A,#N/A
PMT-US,12/31/2021,PMT-US_12/31/2021,0.811616919,0.745072319,0.990975307
EFSC-US,12/31/2021,EFSC-US_12/31/2021,0.991340728,1.085048695,0.94268218
NG-CA,12/31/2021,NG-CA_12/31/2021,0.680891965,0.680220287,0.680345493
EAT-US,12/31/2021,EAT-US_12/31/2021,1.59045156,1.350791474,1.894650555
AHCO-US,12/31/2021,AHCO-US_12/31/2021,1.009734971,1.085276355,0.994225895
PLAY-US,12/31/2021,PLAY-US_12/31/2021,1.593637711,1.396105283,1.598977614
PSMT-US,12/31/2021,PSMT-US_12/31/2021,1.04834189,0.958163128,1.180902324
PLMR-US,12/31/2021,PLMR-US_12/31/2021,1.527086018,1.421869712,1.625600869
MLAB-US,12/31/2021,MLAB-US_12/31/2021,0.503301855,0.531661113,0.53823779
CERE-US,12/31/2021,CERE-US_12/31/2021,1.239521241,0.713721038,1.207150574
HMHC-US,12/31/2021,HMHC-US_12/31/2021,1.466516309,1.658015285,1.183084621
