Symbol,BetaEndDate,Instance,Beta,UpsideBeta,DownsideBeta
TSCO-US,12/31/2017,TSCO-US_12/31/2017,0.793473423,0.829837567,0.963780999
KSS-US,12/31/2017,KSS-US_12/31/2017,1.302468766,0.988036964,1.442526966
CC-US,12/31/2017,CC-US_12/31/2017,3.067850899,3.159924215,2.715034995
CDK-US,12/31/2017,CDK-US_12/31/2017,0.792643009,0.779290809,0.884260793
LDOS-US,12/31/2017,LDOS-US_12/31/2017,1.276510992,1.331654052,1.28437065
HFC-US,12/31/2017,HFC-US_12/31/2017,1.404555126,1.103795373,1.545057398
CPRI-US,12/31/2017,CPRI-US_12/31/2017,0.6708276,0.885575671,0.558562585
WCG-US,12/31/2017,WCG-US_12/31/2017,0.769993504,0.969807141,0.571847929
PHM-US,12/31/2017,PHM-US_12/31/2017,1.028248602,1.101591525,1.024254592
JKHY-US,12/31/2017,JKHY-US_12/31/2017,0.784655569,0.912781582,0.762497716
MAC-US,12/31/2017,MAC-US_12/31/2017,0.504979921,0.490185396,0.537611848
XL-US,12/31/2017,XL-US_12/31/2017,#N/A,#N/A,#N/A
MOS-US,12/31/2017,MOS-US_12/31/2017,1.572207202,1.087149164,1.895701041
RE-US,12/31/2017,RE-US_12/31/2017,0.86183622,0.980429223,0.819208584
VMW-US,12/31/2017,VMW-US_12/31/2017,1.373395565,1.622097197,1.134509093
VOYA-US,12/31/2017,VOYA-US_12/31/2017,1.826309171,1.814221352,1.669276598
SEE-US,12/31/2017,SEE-US_12/31/2017,0.986597344,0.988143551,0.851172474
NKTR-US,12/31/2017,NKTR-US_12/31/2017,1.666861907,2.309441656,1.258599783
ATO-US,12/31/2017,ATO-US_12/31/2017,0.476999065,0.6858145,0.240195163
LBRDK-US,12/31/2017,LBRDK-US_12/31/2017,0.696523398,0.601774262,0.865917165
ON-US,12/31/2017,ON-US_12/31/2017,2.368774613,2.046370968,2.48840826
ALK-US,12/31/2017,ALK-US_12/31/2017,1.62147688,1.469532157,1.904149914
EWBC-US,12/31/2017,EWBC-US_12/31/2017,2.099694984,1.92844786,2.457654687
AOS-US,12/31/2017,AOS-US_12/31/2017,1.380648002,1.404831855,1.321988332
EXEL-US,12/31/2017,EXEL-US_12/31/2017,2.128332531,2.117883153,2.151357111
AMD-US,12/31/2017,AMD-US_12/31/2017,2.359353025,1.495269767,3.852418114
TRU-US,12/31/2017,TRU-US_12/31/2017,1.170477585,1.408459828,0.769622967
BLUE-US,12/31/2017,BLUE-US_12/31/2017,2.562784371,2.421180375,2.980389264
NI-US,12/31/2017,NI-US_12/31/2017,0.333066687,0.396190905,0.227505075
NDAQ-US,12/31/2017,NDAQ-US_12/31/2017,0.725461776,0.747503909,0.654502817
WU-US,12/31/2017,WU-US_12/31/2017,0.928508225,0.856407617,0.886649865
MTN-US,12/31/2017,MTN-US_12/31/2017,1.03659428,1.093173254,0.961556833
CPRT-US,12/31/2017,CPRT-US_12/31/2017,1.153474601,1.269887911,1.131970165
ST-US,12/31/2017,ST-US_12/31/2017,1.391585497,1.417528089,1.407295363
JEF-US,12/31/2017,JEF-US_12/31/2017,1.529878032,1.267892186,1.651897007
CPB-US,12/31/2017,CPB-US_12/31/2017,0.327920127,0.272357271,0.583547443
HOG-US,12/31/2017,HOG-US_12/31/2017,1.095386406,0.864503519,1.498596947
Y-US,12/31/2017,Y-US_12/31/2017,0.877511165,0.819906724,0.972484828
IAC.XX10-US,12/31/2017,IAC.XX10-US_12/31/2017,1.264811807,1.075707505,1.282860189
MRVL-US,12/31/2017,MRVL-US_12/31/2017,2.009803898,1.713067185,2.092352366
FFIV-US,12/31/2017,FFIV-US_12/31/2017,1.252664359,1.182216441,1.270076644
BURL-US,12/31/2017,BURL-US_12/31/2017,0.882718493,1.235767492,0.232700913
NRG-US,12/31/2017,NRG-US_12/31/2017,1.455052245,2.086844661,0.616576047
SQ-US,12/31/2017,SQ-US_12/31/2017,1.88511633,1.8873138,1.5882648
CPT-US,12/31/2017,CPT-US_12/31/2017,0.405621403,0.462138508,0.388708087
MAN-US,12/31/2017,MAN-US_12/31/2017,1.507883552,1.680768421,1.146920513
QRVO-US,12/31/2017,QRVO-US_12/31/2017,1.84365872,1.889025004,1.688075247
ALKS-US,12/31/2017,ALKS-US_12/31/2017,1.255932068,1.067738008,1.654518469
NDSN-US,12/31/2017,NDSN-US_12/31/2017,1.001939922,0.856702406,1.162010007
DPZ-US,12/31/2017,DPZ-US_12/31/2017,0.704749406,0.89924962,0.447705087
TER-US,12/31/2017,TER-US_12/31/2017,1.716600144,1.279690108,1.927052857
UGI-US,12/31/2017,UGI-US_12/31/2017,0.611399277,0.620843173,0.635614099
LW-US,12/31/2017,LW-US_12/31/2017,0.568263932,0.739033435,0.245813928
GPS-US,12/31/2017,GPS-US_12/31/2017,1.267364284,1.258603632,1.198500898
GT-US,12/31/2017,GT-US_12/31/2017,1.354493013,1.617214314,1.136073661
J-US,12/31/2017,J-US_12/31/2017,1.611691536,1.69804681,1.438975806
ODFL-US,12/31/2017,ODFL-US_12/31/2017,1.619115676,1.73143781,1.410290809
LII-US,12/31/2017,LII-US_12/31/2017,0.842998342,0.916628145,0.804094843
FDC-US,12/31/2017,FDC-US_12/31/2017,1.741797354,1.788420491,1.566119823
PKI-US,12/31/2017,PKI-US_12/31/2017,1.052393872,1.233676536,0.865601749
AGNC-US,12/31/2017,AGNC-US_12/31/2017,0.364153626,0.473415263,0.309871317
SIRI-US,12/31/2017,SIRI-US_12/31/2017,0.935974504,0.827937633,1.071727477
IPG-US,12/31/2017,IPG-US_12/31/2017,1.02742159,1.076062917,1.056109516
ABMD-US,12/31/2017,ABMD-US_12/31/2017,1.42574516,1.445244957,1.394073407
M-US,12/31/2017,M-US_12/31/2017,1.302094902,0.792345835,1.876088841
IPGP-US,12/31/2017,IPGP-US_12/31/2017,1.625643585,1.773471777,1.085717418
KEYS-US,12/31/2017,KEYS-US_12/31/2017,1.583999687,1.505798285,1.613492918
VER-US,12/31/2017,VER-US_12/31/2017,0.6362145,0.606967877,0.58224762
OA-US,12/31/2017,OA-US_12/31/2017,1.033054888,1.131805833,0.846590875
AFG-US,12/31/2017,AFG-US_12/31/2017,0.826692031,0.592219194,1.007054725
GGG-US,12/31/2017,GGG-US_12/31/2017,1.35445317,1.3763393,1.34958439
EVRG-US,12/31/2017,EVRG-US_12/31/2017,0.149722559,0.121301405,0.269256517
KIM-US,12/31/2017,KIM-US_12/31/2017,0.241584817,0.247428822,0.194920303
THO-US,12/31/2017,THO-US_12/31/2017,1.890760963,2.129530465,1.688136742
HBI-US,12/31/2017,HBI-US_12/31/2017,0.637777819,0.608633784,0.732684741
ALLE-US,12/31/2017,ALLE-US_12/31/2017,1.015442356,1.057858255,1.110356159
GLPI-US,12/31/2017,GLPI-US_12/31/2017,0.529012751,0.560648233,0.484557932
HUBB-US,12/31/2017,HUBB-US_12/31/2017,1.198805752,1.178944623,1.18404047
HDS-US,12/31/2017,HDS-US_12/31/2017,1.415227953,1.297650565,1.368190328
BERY-US,12/31/2017,BERY-US_12/31/2017,0.730426178,0.78736028,0.584011117
LULU-US,12/31/2017,LULU-US_12/31/2017,0.882063213,1.052475982,0.747771486
MKTX-US,12/31/2017,MKTX-US_12/31/2017,1.40804709,1.388236961,1.421576241
ADNT-US,12/31/2017,ADNT-US_12/31/2017,1.33459715,1.058821777,1.576578534
FDS-US,12/31/2017,FDS-US_12/31/2017,0.960087162,0.868015993,1.205678724
MIDD-US,12/31/2017,MIDD-US_12/31/2017,1.604350449,1.135390482,2.205231167
FLR-US,12/31/2017,FLR-US_12/31/2017,1.416535363,1.461088362,1.232444353
WST-US,12/31/2017,WST-US_12/31/2017,0.96878889,0.831502882,1.056898972
AYI-US,12/31/2017,AYI-US_12/31/2017,1.339075525,1.532844588,1.020931252
KRC-US,12/31/2017,KRC-US_12/31/2017,0.852374243,0.783078176,0.914617846
WPC-US,12/31/2017,WPC-US_12/31/2017,0.503394452,0.517984479,0.409928241
CCK-US,12/31/2017,CCK-US_12/31/2017,0.800054981,0.75948695,0.813806534
SNI-US,12/31/2017,SNI-US_12/31/2017,0.879597349,1.05719472,0.828911354
PII-US,12/31/2017,PII-US_12/31/2017,1.234586433,1.110800168,1.33682342
SBNY-US,12/31/2017,SBNY-US_12/31/2017,1.541607232,1.383547612,1.704912437
STE-US,12/31/2017,STE-US_12/31/2017,1.01024816,1.250736258,0.846003984
CMG-US,12/31/2017,CMG-US_12/31/2017,0.923041187,0.330996287,1.433967398
AAP-US,12/31/2017,AAP-US_12/31/2017,0.661179736,0.303786932,0.920984054
AES-US,12/31/2017,AES-US_12/31/2017,0.467439616,0.512925434,0.383130807
WBC-US,12/31/2017,WBC-US_12/31/2017,1.171010508,1.099074063,1.109108562
ELS-US,12/31/2017,ELS-US_12/31/2017,0.366388942,0.464153122,0.124900495
COMM-US,12/31/2017,COMM-US_12/31/2017,1.058562038,1.247801815,0.892760818
GRMN-US,12/31/2017,GRMN-US_12/31/2017,1.092919992,0.942833931,1.344077416
JBLU-US,12/31/2017,JBLU-US_12/31/2017,1.902685841,1.753642965,2.158942155
SUI-US,12/31/2017,SUI-US_12/31/2017,0.351445765,0.419963936,0.17964478
SSNC-US,12/31/2017,SSNC-US_12/31/2017,1.127818342,1.217850703,0.988152537
ARW-US,12/31/2017,ARW-US_12/31/2017,1.67954504,1.70490923,1.641554632
QGEN-US,12/31/2017,QGEN-US_12/31/2017,0.888251949,0.844555769,0.883018192
OLED-US,12/31/2017,OLED-US_12/31/2017,2.694570181,2.771732994,2.314125695
LSXMK-US,12/31/2017,LSXMK-US_12/31/2017,0.814936363,0.785227101,0.894263767
WAB-US,12/31/2017,WAB-US_12/31/2017,1.064070733,1.145049004,1.011954969
CSL-US,12/31/2017,CSL-US_12/31/2017,1.130769059,0.98962439,1.29018752
PF-US,12/31/2017,PF-US_12/31/2017,0.776961734,0.916541092,0.602915939
TOL-US,12/31/2017,TOL-US_12/31/2017,1.236221625,1.186711398,1.319284225
RPM-US,12/31/2017,RPM-US_12/31/2017,1.368127544,1.451636496,1.279525886
OSK-US,12/31/2017,OSK-US_12/31/2017,1.84545874,1.961542995,1.742547704
KAR-US,12/31/2017,KAR-US_12/31/2017,1.128782473,1.120127843,1.200424371
AIV-US,12/31/2017,AIV-US_12/31/2017,0.367627239,0.33709454,0.39357049
INVH-US,12/31/2017,INVH-US_12/31/2017,#N/A,#N/A,#N/A
WTRG-US,12/31/2017,WTRG-US_12/31/2017,0.425926079,0.519637387,0.403647147
COHR-US,12/31/2017,COHR-US_12/31/2017,2.272446316,2.250381025,2.30765599
SCI-US,12/31/2017,SCI-US_12/31/2017,0.889540155,1.003464485,0.730586662
PTC-US,12/31/2017,PTC-US_12/31/2017,1.715976772,1.667921776,1.623861237
AXTA-US,12/31/2017,AXTA-US_12/31/2017,1.07612256,1.296516787,0.75897063
GXP-US,12/31/2017,GXP-US_12/31/2017,0.287508098,0.332677775,0.230331148
HP-US,12/31/2017,HP-US_12/31/2017,1.339391007,1.453505276,0.907939694
RHI-US,12/31/2017,RHI-US_12/31/2017,1.373356477,1.372156834,1.335771924
ZAYO-US,12/31/2017,ZAYO-US_12/31/2017,0.837088528,0.979840681,0.817403516
TMX-US,12/31/2017,TMX-US_12/31/2017,0.901333114,1.146218207,0.75627502
TTC-US,12/31/2017,TTC-US_12/31/2017,1.410764222,1.143773642,1.763025467
PE-US,12/31/2017,PE-US_12/31/2017,1.54534448,1.65710767,1.230016811
WRB-US,12/31/2017,WRB-US_12/31/2017,0.676685654,0.730948193,0.664917964
JLL-US,12/31/2017,JLL-US_12/31/2017,1.600284559,1.51250183,1.637478523
HUN-US,12/31/2017,HUN-US_12/31/2017,2.191479386,2.570265798,1.788107232
NBIX-US,12/31/2017,NBIX-US_12/31/2017,1.218927282,1.444120247,0.913315529
XRX-US,12/31/2017,XRX-US_12/31/2017,1.459104881,1.526181858,1.457868376
OGE-US,12/31/2017,OGE-US_12/31/2017,0.555970677,0.490302963,0.745149559
NNN-US,12/31/2017,NNN-US_12/31/2017,0.363452273,0.395372231,0.228906351
FLIR-US,12/31/2017,FLIR-US_12/31/2017,0.968630106,1.068991192,0.771697071
DEI-US,12/31/2017,DEI-US_12/31/2017,0.509924015,0.520024607,0.498472869
USFD-US,12/31/2017,USFD-US_12/31/2017,0.807934733,0.873874639,0.70922148
FTNT-US,12/31/2017,FTNT-US_12/31/2017,1.446119032,1.530758262,1.370442417
PACW-US,12/31/2017,PACW-US_12/31/2017,2.051834242,1.66735328,2.604905249
DCI-US,12/31/2017,DCI-US_12/31/2017,1.465676851,1.448113011,1.377193776
TDY-US,12/31/2017,TDY-US_12/31/2017,1.683145618,1.643178873,1.78800696
CIT-US,12/31/2017,CIT-US_12/31/2017,1.546017513,1.3904796,1.617703057
FWONK-US,12/31/2017,FWONK-US_12/31/2017,1.757442478,1.501792708,1.910374465
GDDY-US,12/31/2017,GDDY-US_12/31/2017,1.479579047,1.152410347,1.863508299
UTHR-US,12/31/2017,UTHR-US_12/31/2017,0.985556563,0.937577271,0.984926048
PBCT-US,12/31/2017,PBCT-US_12/31/2017,1.423114037,1.159600911,1.756921056
LEG-US,12/31/2017,LEG-US_12/31/2017,1.208068053,1.185561552,1.203010477
LAMR-US,12/31/2017,LAMR-US_12/31/2017,0.661229576,0.558248644,0.641141794
EV-US,12/31/2017,EV-US_12/31/2017,1.544912521,1.515094433,1.646399004
LPT-US,12/31/2017,LPT-US_12/31/2017,0.692885238,0.692651763,0.605507367
LAZ-US,12/31/2017,LAZ-US_12/31/2017,1.430124805,1.167957076,1.69652921
ULTI-US,12/31/2017,ULTI-US_12/31/2017,1.398604389,1.611898189,1.087877826
NWSA-US,12/31/2017,NWSA-US_12/31/2017,1.289900437,1.446180316,1.302229582
SAGE-US,12/31/2017,SAGE-US_12/31/2017,2.210102661,2.304825118,2.458021622
NFX-US,12/31/2017,NFX-US_12/31/2017,1.580976814,1.716701721,1.149798382
TYL-US,12/31/2017,TYL-US_12/31/2017,1.131716442,1.334993287,0.859118556
IONS-US,12/31/2017,IONS-US_12/31/2017,1.828376996,2.140143471,1.924065642
NYCB-US,12/31/2017,NYCB-US_12/31/2017,0.881713709,0.577996414,1.141779848
CLNY-US,12/31/2017,CLNY-US_12/31/2017,0.527047579,0.236800251,0.702550402
RS-US,12/31/2017,RS-US_12/31/2017,1.565779032,1.343424388,1.686134108
HTA-US,12/31/2017,HTA-US_12/31/2017,0.464379553,0.547676648,0.513154483
EXAS-US,12/31/2017,EXAS-US_12/31/2017,2.120878029,2.537884506,1.873875102
X-US,12/31/2017,X-US_12/31/2017,2.739152702,1.872575303,2.857776236
GRUB-US,12/31/2017,GRUB-US_12/31/2017,1.085238652,0.882358124,1.236265233
FCE.A-US,12/31/2017,FCE.A-US_12/31/2017,0.64251551,0.694635144,0.418503617
MSCC-US,12/31/2017,MSCC-US_12/31/2017,2.115361097,1.787217228,2.283920405
GNTX-US,12/31/2017,GNTX-US_12/31/2017,1.502125499,1.362841945,1.68903815
BRO-US,12/31/2017,BRO-US_12/31/2017,0.738916416,0.621148549,0.87934404
FAF-US,12/31/2017,FAF-US_12/31/2017,0.685590824,0.813797142,0.469347686
LOGM-US,12/31/2017,LOGM-US_12/31/2017,2.130998469,2.087939436,2.177009917
DNKN-US,12/31/2017,DNKN-US_12/31/2017,0.521960911,0.821805857,0.198861152
ACM-US,12/31/2017,ACM-US_12/31/2017,1.906145892,2.012187647,1.529097621
VEEV-US,12/31/2017,VEEV-US_12/31/2017,1.881378041,1.973607584,1.807701626
FHN-US,12/31/2017,FHN-US_12/31/2017,1.646679761,1.51285667,1.885175431
BIVV-US,12/31/2017,BIVV-US_12/31/2017,#N/A,#N/A,#N/A
OZK-US,12/31/2017,OZK-US_12/31/2017,2.24549602,1.810494184,2.619613628
BWXT-US,12/31/2017,BWXT-US_12/31/2017,0.98073546,1.278536632,0.574201243
FL-US,12/31/2017,FL-US_12/31/2017,0.554186026,0.476759739,0.481311761
PWR-US,12/31/2017,PWR-US_12/31/2017,1.624330875,1.627691878,1.569539068
LYV-US,12/31/2017,LYV-US_12/31/2017,0.857539359,1.291866919,0.334395669
OLN-US,12/31/2017,OLN-US_12/31/2017,1.963733675,1.795728379,1.925996119
SNV-US,12/31/2017,SNV-US_12/31/2017,1.658377073,1.496895216,1.908364736
TRN-US,12/31/2017,TRN-US_12/31/2017,1.842215419,2.00124319,1.633304579
WPX-US,12/31/2017,WPX-US_12/31/2017,1.78326118,2.042334855,1.115397164
SRCL-US,12/31/2017,SRCL-US_12/31/2017,0.861696717,0.786357552,1.164444779
RL-US,12/31/2017,RL-US_12/31/2017,0.764073572,0.98002917,0.83502802
BRX-US,12/31/2017,BRX-US_12/31/2017,0.399442131,0.48397038,0.292505642
HRC-US,12/31/2017,HRC-US_12/31/2017,1.194890173,1.506113843,0.743248384
GWRE-US,12/31/2017,GWRE-US_12/31/2017,1.354784215,1.303862636,1.289582057
CAVM-US,12/31/2017,CAVM-US_12/31/2017,1.951441976,1.482431029,2.298410658
CPN-US,12/31/2017,CPN-US_12/31/2017,0.239163284,0.424037958,-0.172680173
BAH-US,12/31/2017,BAH-US_12/31/2017,1.150098617,1.387975683,1.036250515
ATH-US,12/31/2017,ATH-US_12/31/2017,0.759259799,1.076376426,0.392752159
EGN-US,12/31/2017,EGN-US_12/31/2017,1.447174679,1.721168541,0.850147099
ACC-US,12/31/2017,ACC-US_12/31/2017,0.393267154,0.300671997,0.389138868
NRZ-US,12/31/2017,NRZ-US_12/31/2017,0.891962815,0.635340045,1.249539402
STWD-US,12/31/2017,STWD-US_12/31/2017,0.303787473,0.236038929,0.445794948
JWN-US,12/31/2017,JWN-US_12/31/2017,0.877280089,0.504587587,1.004192795
WEX-US,12/31/2017,WEX-US_12/31/2017,1.131097658,1.224439396,1.098799239
KNX-US,12/31/2017,KNX-US_12/31/2017,1.358801941,1.514249179,1.023647008
CTLT-US,12/31/2017,CTLT-US_12/31/2017,1.704201535,1.858983606,1.466402435
FSLR-US,12/31/2017,FSLR-US_12/31/2017,2.109236005,2.036827045,1.942782741
HXL-US,12/31/2017,HXL-US_12/31/2017,0.884088883,0.770584365,0.91672005
DCT.XX1-US,12/31/2017,DCT.XX1-US_12/31/2017,0.74079629,0.754374701,0.704874551
CRI-US,12/31/2017,CRI-US_12/31/2017,0.827607515,0.780112319,0.662884413
AIZ-US,12/31/2017,AIZ-US_12/31/2017,1.093093191,1.135058468,1.222700394
WAL-US,12/31/2017,WAL-US_12/31/2017,2.120023723,1.879999156,2.494511334
FLS-US,12/31/2017,FLS-US_12/31/2017,1.720664101,1.854065353,1.551768294
CFR-US,12/31/2017,CFR-US_12/31/2017,1.908734983,1.723873771,2.068014812
CONE-US,12/31/2017,CONE-US_12/31/2017,0.818918081,0.867934456,0.537653813
ZBRA-US,12/31/2017,ZBRA-US_12/31/2017,1.549251514,1.284086743,1.670104873
CW-US,12/31/2017,CW-US_12/31/2017,1.329076764,1.306083665,1.372934967
ALSN-US,12/31/2017,ALSN-US_12/31/2017,1.579696864,1.389324684,1.741585456
HRB-US,12/31/2017,HRB-US_12/31/2017,0.53019856,0.595351733,0.782517434
LECO-US,12/31/2017,LECO-US_12/31/2017,1.435088635,1.465820579,1.512583968
ATR-US,12/31/2017,ATR-US_12/31/2017,0.780603945,0.831101407,0.721247875
OHI-US,12/31/2017,OHI-US_12/31/2017,0.653634433,0.592988483,0.78269943
HPP-US,12/31/2017,HPP-US_12/31/2017,0.709874193,0.538380531,0.8621581
RSPP-US,12/31/2017,RSPP-US_12/31/2017,1.344619025,1.201312492,1.317073048
RGLD-US,12/31/2017,RGLD-US_12/31/2017,0.046779454,0.33510927,-0.195424046
VVC-US,12/31/2017,VVC-US_12/31/2017,0.54015391,0.861180668,0.193887235
SON-US,12/31/2017,SON-US_12/31/2017,1.061834376,0.993377498,1.034136414
MAT-US,12/31/2017,MAT-US_12/31/2017,0.446923095,-0.141142864,0.976675869
CRL-US,12/31/2017,CRL-US_12/31/2017,1.112944985,1.13415278,0.962591529
EPAM-US,12/31/2017,EPAM-US_12/31/2017,1.259368952,1.408284122,0.933821697
MTG-US,12/31/2017,MTG-US_12/31/2017,1.501166494,1.356705611,1.603282204
HIW-US,12/31/2017,HIW-US_12/31/2017,0.506053477,0.511740226,0.499774601
ATHN-US,12/31/2017,ATHN-US_12/31/2017,1.542954936,1.492663281,1.575208888
SCG-US,12/31/2017,SCG-US_12/31/2017,0.234043523,0.188640454,0.52819461
EXP-US,12/31/2017,EXP-US_12/31/2017,1.812688417,1.780890673,1.766480473
AMH-US,12/31/2017,AMH-US_12/31/2017,0.409166459,0.500332944,0.236900783
STL-US,12/31/2017,STL-US_12/31/2017,1.715799089,1.703704973,1.88644674
SGEN-US,12/31/2017,SGEN-US_12/31/2017,1.959986214,1.774170175,2.640818918
POST-US,12/31/2017,POST-US_12/31/2017,0.831500706,0.993841085,0.547400471
MKSI-US,12/31/2017,MKSI-US_12/31/2017,2.23086965,1.885969082,2.425608757
MIC-US,12/31/2017,MIC-US_12/31/2017,0.868448571,0.740047948,1.032040837
CUBE-US,12/31/2017,CUBE-US_12/31/2017,0.06403962,-0.067960889,0.082494641
VVV-US,12/31/2017,VVV-US_12/31/2017,0.881020029,0.883820465,1.029115651
WSO-US,12/31/2017,WSO-US_12/31/2017,0.955743964,0.976926205,1.048565378
CBSH-US,12/31/2017,CBSH-US_12/31/2017,1.658340204,1.429294649,1.989322635
POOL-US,12/31/2017,POOL-US_12/31/2017,1.092943461,0.937155577,1.102783447
WBS-US,12/31/2017,WBS-US_12/31/2017,1.979863218,1.69851741,2.239999904
MDU-US,12/31/2017,MDU-US_12/31/2017,0.835672406,0.901570439,0.846080939
CY-US,12/31/2017,CY-US_12/31/2017,2.345815078,2.26489258,2.463662962
RNR-US,12/31/2017,RNR-US_12/31/2017,0.759817581,0.733005537,0.773268209
ORI-US,12/31/2017,ORI-US_12/31/2017,0.772719589,0.592653767,1.023588631
BIO-US,12/31/2017,BIO-US_12/31/2017,1.132952276,1.174423207,1.03732904
BFAM-US,12/31/2017,BFAM-US_12/31/2017,0.709184442,0.792729766,0.576463121
SKX-US,12/31/2017,SKX-US_12/31/2017,1.760419915,2.363137299,1.31226451
MUR-US,12/31/2017,MUR-US_12/31/2017,1.330741871,1.12196599,1.195555254
MPW-US,12/31/2017,MPW-US_12/31/2017,0.72854662,0.547473031,0.855219099
BKI-US,12/31/2017,BKI-US_12/31/2017,0.847337004,0.672153902,1.025821557
LPLA-US,12/31/2017,LPLA-US_12/31/2017,1.69484375,1.603828042,1.900636218
MD-US,12/31/2017,MD-US_12/31/2017,1.194557452,1.109689078,1.361250831
BC-US,12/31/2017,BC-US_12/31/2017,1.640646294,1.657171883,1.860368683
DXCM-US,12/31/2017,DXCM-US_12/31/2017,1.40494745,1.454629789,1.493100649
BHF-US,12/31/2017,BHF-US_12/31/2017,#N/A,#N/A,#N/A
AVT-US,12/31/2017,AVT-US_12/31/2017,1.394226781,1.235498202,1.55077162
EHC-US,12/31/2017,EHC-US_12/31/2017,1.056373237,1.073659279,1.087182853
G-US,12/31/2017,G-US_12/31/2017,0.578346639,0.729591437,0.379332433
TECH-US,12/31/2017,TECH-US_12/31/2017,0.879047898,1.03735785,0.584484805
PNFP-US,12/31/2017,PNFP-US_12/31/2017,2.062460998,1.833606195,2.357078816
AZPN-US,12/31/2017,AZPN-US_12/31/2017,1.405193923,1.165642253,1.338142779
CSRA-US,12/31/2017,CSRA-US_12/31/2017,1.260025754,1.374240408,1.214476057
PTEN-US,12/31/2017,PTEN-US_12/31/2017,1.73393452,1.825840508,1.115868476
GRA-US,12/31/2017,GRA-US_12/31/2017,0.847479837,1.033765824,0.623929583
SLM-US,12/31/2017,SLM-US_12/31/2017,1.88180061,1.813499295,2.033025284
ITT-US,12/31/2017,ITT-US_12/31/2017,1.893262811,1.815416956,1.76431722
GWR-US,12/31/2017,GWR-US_12/31/2017,1.758604829,1.654222237,1.969585007
GPK-US,12/31/2017,GPK-US_12/31/2017,0.959604808,1.0895589,0.784715374
NUAN-US,12/31/2017,NUAN-US_12/31/2017,1.431445049,1.208492622,1.66317903
DLPH-US,12/31/2017,DLPH-US_12/31/2017,#N/A,#N/A,#N/A
EME-US,12/31/2017,EME-US_12/31/2017,1.705915827,1.778104907,1.607002225
AGCO-US,12/31/2017,AGCO-US_12/31/2017,1.64538153,1.689725104,1.733104171
JBL-US,12/31/2017,JBL-US_12/31/2017,1.573408293,1.441696484,1.68090574
UMPQ-US,12/31/2017,UMPQ-US_12/31/2017,1.830742941,1.443194201,2.222903175
ARRS-US,12/31/2017,ARRS-US_12/31/2017,1.247281836,1.015513182,1.71401992
TDC-US,12/31/2017,TDC-US_12/31/2017,1.513060685,1.638777775,1.476161683
SMG-US,12/31/2017,SMG-US_12/31/2017,0.859930894,1.016082935,0.650440363
PRI-US,12/31/2017,PRI-US_12/31/2017,1.569693348,1.656491119,1.450635772
RDN-US,12/31/2017,RDN-US_12/31/2017,1.434359837,1.2286897,1.620365996
ROL-US,12/31/2017,ROL-US_12/31/2017,0.94634025,0.78186634,1.057344812
IDA-US,12/31/2017,IDA-US_12/31/2017,0.414140349,0.510049033,0.299180926
PB-US,12/31/2017,PB-US_12/31/2017,2.150496775,1.976592133,2.476752623
CAA-US,12/31/2017,CAA-US_12/31/2017,1.171682365,1.475233085,0.926395088
THG-US,12/31/2017,THG-US_12/31/2017,0.814896473,0.806107893,0.695741681
AL-US,12/31/2017,AL-US_12/31/2017,1.579067188,1.783469356,1.447261292
MMS-US,12/31/2017,MMS-US_12/31/2017,1.292254778,1.408659979,1.089674219
WTFC-US,12/31/2017,WTFC-US_12/31/2017,2.079682825,1.89225637,2.286620365
FNB-US,12/31/2017,FNB-US_12/31/2017,1.809110047,1.490571949,2.11930183
FICO-US,12/31/2017,FICO-US_12/31/2017,1.389008702,1.393910096,1.293751397
DAN-US,12/31/2017,DAN-US_12/31/2017,1.91003091,1.817793216,1.962412412
DHC-US,12/31/2017,DHC-US_12/31/2017,0.595793405,0.396832717,0.872232679
CLR-US,12/31/2017,CLR-US_12/31/2017,1.109248415,1.259908073,0.613467568
SIX-US,12/31/2017,SIX-US_12/31/2017,0.54851368,0.5353152,0.522687065
STOR-US,12/31/2017,STOR-US_12/31/2017,0.43329074,0.373204338,0.380040091
DATA-US,12/31/2017,DATA-US_12/31/2017,1.716831084,1.90396461,1.639249642
ASH-US,12/31/2017,ASH-US_12/31/2017,1.12021591,1.392850612,0.688440994
CR-US,12/31/2017,CR-US_12/31/2017,1.645703264,1.618116775,1.729131676
DISCK-US,12/31/2017,DISCK-US_12/31/2017,0.910069072,0.885006468,1.076839853
PRAH-US,12/31/2017,PRAH-US_12/31/2017,0.994491191,1.199681788,0.59447776
ENTG-US,12/31/2017,ENTG-US_12/31/2017,2.364206938,2.131545111,2.565345719
LFUS-US,12/31/2017,LFUS-US_12/31/2017,1.723063982,1.734225124,1.649738456
WGL-US,12/31/2017,WGL-US_12/31/2017,0.12348413,0.161402482,0.117569985
VST-US,12/31/2017,VST-US_12/31/2017,0.692090744,0.405985968,0.938849554
SVC-US,12/31/2017,SVC-US_12/31/2017,0.937275755,0.782497974,0.932949677
NFG-US,12/31/2017,NFG-US_12/31/2017,0.700755124,0.833732104,0.593076594
NATI-US,12/31/2017,NATI-US_12/31/2017,1.450722853,1.70311033,1.077070765
HHC-US,12/31/2017,HHC-US_12/31/2017,0.658977699,0.618248791,0.709251444
MPWR-US,12/31/2017,MPWR-US_12/31/2017,1.847241153,1.765069621,1.773668842
AR-US,12/31/2017,AR-US_12/31/2017,1.001404033,0.936156951,0.826192531
